ids	uaagmda_c	uagmda_c	lipa_c	kdo2lipid4p_c	kdo2lipid4L_c	kdo2lipid4_c	kdolipid4_c	lipidA_c	lipidAds_c	lipidX_c	u23ga_c	u3hga_c	u3aga_c	ttdcea_c	hdcea_c	ocdcea_c	agpg_EC_c	pe_EC_c	ps_EC_c	clpn_EC_c	pg_EC_c	pgp_EC_c	cdpdag_EC_c	12dgr_EC_c	pa_EC_c	octeACP_c	tdeACP_c	hdeACP_c	ddcaACP_c	3hmrsACP_c	actACP_c	malACP_c	peptido_EC_c	ugmda_c	ugmd_c	uamag_c	uama_c	unaga_c	udcpdp_c	udcpp_c	grdp_c	frdp_c	dmpp_c	ipdp_c	h2mb4p_c	2mecdp_c	mthgxl_c	db4p_c	acgam1p_c	gam1p_c	thmpp_c	sucarg_c	dtdp_c	kdo_c	kdo8p_c	glu__L_c	2me4p_c	dxyl5p_c	glutrna_c	prpp_c	amet_c	pap_c	atp_c	adp_c	gdp_c	gtp_c
frozenset({'b0758'})	20.000000000000533	19.999999999999012	18.491120331949947	19.108295350957125	19.925665399239676	20.0000000000001	19.999999999999794	20.000000000000167	27.750064350064473	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	19.753269024651534	25.92095639943741	79.85530303030343	0.7999999999999854	0.7999999999999963	0.7999999999997932	0.40000000000000024	0.7999999999995986	0.3999999999999333	0.39999999999999875	1.135077637177432	0.7999999999999917	-7.591654162240625e-15	-1.2335133920019624e-14	-2.3944671727096916e-14	-7.267813207578083e-16	-1.2244587296289311e-14	-4.420378356559075e-12	3.293772036855994e-14	55.00000000000004	20.00000000000016	19.99999999999996	19.999999999999744	19.999999999999403	19.999999999999982	20.00000000000101	34.46618162220434	19.999999999999797	19.999999999999996	19.999999999999996	19.999999999999808	19.999999999999932	20.000000000000103	845.0631578947365	40.000000000000014	39.999999999999524	40.000000000000085	10.000000000000023	104.99999999999991	20.000000000000234	332.90545454545327	40.00000000000038	420.0000000000006	40.00000000000003	40.000000000000476	0.0	13.33333333333328	30.000000000000025	9.99999999999992	13.333333333333396	20.000000000000018	20.00000000000225	13.333333333333366
frozenset({'b3966'})	20.000000000000533	19.999999999999012	19.611452282157387	19.99999999999946	20.00000000000287	20.0000000000001	19.999999999999794	20.000000000000167	29.487516087516205	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928015	27.65091420534458	84.96893939393982	0.7999999999999854	0.7999999999999963	0.7999999999997932	0.40000000000000024	0.7999999999995986	0.3999999999999333	0.39999999999999875	1.2038735702050052	0.7999999999999917	-7.591654162240625e-15	-1.2335133920019624e-14	-2.3944671727096916e-14	-7.267813207578083e-16	-1.2244587296289311e-14	-4.420378356559075e-12	3.293772036855994e-14	55.00000000000004	20.00000000000016	19.99999999999996	19.999999999999744	19.999999999999403	19.999999999999982	20.00000000000101	36.68930207491252	19.999999999999797	19.999999999999996	19.999999999999996	19.999999999999808	19.999999999999932	20.000000000000103	899.8000000000026	40.000000000000014	39.999999999999524	40.000000000000085	10.000000000000023	104.99999999999991	20.000000000000234	355.2690909090903	40.00000000000038	420.0000000000006	40.00000000000003	40.000000000000476	0.0	13.33333333333328	30.000000000000025	9.99999999999992	13.333333333333396	20.000000000000018	20.00000000000225	13.333333333333366
frozenset({'b4079'})	20.000000000000533	19.999999999999012	19.611452282157387	19.99999999999946	20.00000000000287	20.0000000000001	19.999999999999794	20.000000000000167	29.487516087516205	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928015	27.65091420534458	84.96893939393982	0.7999999999999854	0.7999999999999963	0.7999999999997932	0.40000000000000024	0.7999999999995986	0.3999999999999333	0.39999999999999875	1.2038735702050052	0.7999999999999917	-7.591654162240625e-15	-1.2335133920019624e-14	-2.3944671727096916e-14	-7.267813207578083e-16	-1.2244587296289311e-14	-4.420378356559075e-12	3.293772036855994e-14	55.00000000000004	20.00000000000016	19.99999999999996	19.999999999999744	19.999999999999403	19.999999999999982	20.00000000000101	36.68930207491252	19.999999999999797	19.999999999999996	19.999999999999996	19.999999999999808	19.999999999999932	20.000000000000103	899.8000000000026	40.000000000000014	39.999999999999524	40.000000000000085	10.000000000000023	104.99999999999991	20.000000000000234	355.2690909090903	40.00000000000038	420.0000000000006	40.00000000000003	40.000000000000476	0.0	13.33333333333328	30.000000000000025	9.99999999999992	13.333333333333396	20.000000000000018	20.00000000000225	13.333333333333366
frozenset({'b0418'})	20.000000000000533	19.999999999999012	19.611452282157387	19.99999999999946	20.00000000000287	20.0000000000001	19.999999999999794	20.000000000000167	29.487516087516205	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928015	27.65091420534458	84.96893939393982	0.7999999999999854	0.7999999999999963	0.7999999999997932	0.40000000000000024	0.7999999999995986	0.3999999999999333	0.39999999999999875	1.2038735702050052	0.7999999999999917	-7.591654162240625e-15	-1.2335133920019624e-14	-2.3944671727096916e-14	-7.267813207578083e-16	-1.2244587296289311e-14	-4.420378356559075e-12	3.293772036855994e-14	55.00000000000004	20.00000000000016	19.99999999999996	19.999999999999744	19.999999999999403	19.999999999999982	20.00000000000101	36.68930207491252	19.999999999999797	19.999999999999996	19.999999999999996	19.999999999999808	19.999999999999932	20.000000000000103	899.8000000000026	40.000000000000014	39.999999999999524	40.000000000000085	10.000000000000023	104.99999999999991	20.000000000000234	355.2690909090903	40.00000000000038	420.0000000000006	40.00000000000003	40.000000000000476	0.0	13.33333333333328	30.000000000000025	9.99999999999992	13.333333333333396	20.000000000000018	20.00000000000225	13.333333333333366
frozenset({'b3806'})	20.000000000000533	19.999999999999012	19.611452282157387	19.99999999999946	20.00000000000287	20.0000000000001	19.999999999999794	20.000000000000167	29.487516087516205	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928015	27.65091420534458	84.96893939393982	0.7999999999999854	0.7999999999999963	0.7999999999997932	0.40000000000000024	0.7999999999995986	0.3999999999999333	0.39999999999999875	1.2038735702050052	0.7999999999999917	-7.591654162240625e-15	-1.2335133920019624e-14	-2.3944671727096916e-14	-7.267813207578083e-16	-1.2244587296289311e-14	-4.420378356559075e-12	3.293772036855994e-14	55.00000000000004	20.00000000000016	19.99999999999996	19.999999999999744	19.999999999999403	19.999999999999982	20.00000000000101	36.68930207491252	19.999999999999797	19.999999999999996	19.999999999999996	19.999999999999808	19.999999999999932	20.000000000000103	899.8000000000026	40.000000000000014	39.999999999999524	40.000000000000085	10.000000000000023	104.99999999999991	20.000000000000234	355.2690909090903	40.00000000000038	420.0000000000006	40.00000000000003	40.000000000000476	0.0	13.33333333333328	30.000000000000025	9.99999999999992	13.333333333333396	20.000000000000018	20.00000000000225	13.333333333333366
frozenset({'b4388'})	20.000000000000533	19.999999999999012	19.611452282157387	19.99999999999946	20.00000000000287	20.0000000000001	19.999999999999794	20.000000000000167	29.487516087516205	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928015	27.65091420534458	84.96893939393982	0.7999999999999854	0.20000000000000084	0.19999999999999551	0.40000000000000024	0.7999999999995986	0.3999999999999333	0.39999999999999875	1.2038735702050052	0.7999999999999917	-7.591654162240625e-15	-1.2335133920019624e-14	-2.3944671727096916e-14	-7.267813207578083e-16	-1.2244587296289311e-14	-4.420378356559075e-12	3.293772036855994e-14	55.00000000000004	20.00000000000016	19.99999999999996	19.999999999999744	19.999999999999403	19.999999999999982	20.00000000000101	36.68930207491252	19.999999999999797	19.999999999999996	19.999999999999996	19.999999999999808	19.999999999999932	20.000000000000103	899.8000000000026	40.000000000000014	39.999999999999524	40.000000000000085	10.000000000000023	104.99999999999991	20.000000000000234	355.2690909090903	40.00000000000038	420.0000000000006	40.00000000000003	40.000000000000476	0.0	13.33333333333328	30.000000000000025	9.99999999999992	13.333333333333396	20.000000000000018	20.00000000000225	13.333333333333366
frozenset({'b0910'})	18.201096121416533	19.136968085105877	18.599686765857513	19.188879384088953	19.957117437722538	20.000000000000036	20.000000000001165	20.000000000000167	29.487516087516205	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	15.22335653518949	20.331503615188087	75.17266666666214	0.7999999999999932	0.8000000000000239	0.7999999999999545	0.4000000000000023	0.7999999999995709	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000004	20.00000000000016	19.99999999999996	20.00000000000052	19.99999999999941	19.99999999999914	20.000000000002174	23.36645833333334	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.99999999999856	39.99999999999953	40.0000000000001	9.999999999999996	104.99999999999991	20.00000000000024	355.2690909090903	40.00000000000038	420.0000000000006	40.000000000009564	40.00000000000008	0.0	13.3333333333333	30.000000000000025	9.99999999999992	13.333333333333302	19.99999999999889	20.000000000002252	13.333333333333355
frozenset({'b3768'})	19.999999999999982	19.999999999997833	19.611452282157696	19.999999999999503	20.000000000003016	20.000000000000036	20.000000000001165	20.000000000000167	29.487516087516205	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928214	27.650914205351924	84.96893939393975	0.7999999999999932	0.8000000000000239	0.7999999999999545	0.4000000000000023	0.7999999999995709	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000004	20.00000000000016	19.99999999999996	20.00000000000052	19.99999999999941	19.99999999999914	20.000000000002174	36.68930207491236	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.99999999999856	39.99999999999953	40.0000000000001	9.999999999999996	104.99999999999991	20.00000000000024	355.2690909090903	40.00000000000038	420.0000000000006	40.000000000009564	40.00000000000008	0.0	13.3333333333333	30.000000000000025	9.99999999999992	13.333333333333302	19.99999999999889	20.000000000002252	13.333333333333355
frozenset({'b0931'})	19.999999999999982	19.999999999997833	19.611452282157696	19.999999999999503	20.000000000003016	20.000000000000036	20.000000000001165	20.000000000000167	29.487516087516205	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928214	27.650914205351924	84.96893939393975	0.7999999999999932	0.8000000000000239	0.7999999999999545	0.4000000000000023	0.7999999999995709	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000004	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.99999999999914	20.000000000002174	36.68930207491236	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.99999999999856	39.99999999999953	40.0000000000001	9.999999999999996	104.99999999999991	20.00000000000024	355.2690909090903	40.00000000000038	420.0000000000006	40.000000000009564	40.00000000000008	0.0	13.3333333333333	30.000000000000025	9.99999999999992	13.333333333333302	19.99999999999889	20.000000000002252	13.333333333333355
frozenset({'b3939'})	19.999999999999982	19.999999999997833	19.611452282157696	19.999999999999503	20.000000000003016	20.000000000000036	20.000000000001165	20.000000000000167	29.487516087516205	39.99999999999747	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928214	27.650914205351924	84.96893939393975	0.7999999999999932	0.8000000000000239	0.7999999999999545	0.4000000000000023	0.7999999999995709	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000004	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.99999999999914	20.000000000002174	36.68930207491236	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.99999999999856	39.99999999999953	40.0000000000001	9.999999999999996	104.99999999999991	20.00000000000024	355.2690909090903	40.00000000000038	420.0000000000006	40.000000000009564	40.00000000000008	0.0	13.3333333333333	9.99999999999774	2.494865673687423	13.333333333333302	19.99999999999889	20.000000000002252	13.333333333333355
frozenset({'b0612'})	20.000000000000007	19.999999999997478	19.44215767634857	19.999999999999527	20.000000000003038	20.000000000000043	20.000000000001176	20.000000000000167	29.22496782496794	39.99999999999749	19.9999999999996	19.999999999999762	20.000000000004775	20.8529474812433	27.363994374129053	84.19621212121245	0.7999999999999932	0.8000000000000262	0.7999999999999532	0.4000000000000027	0.7999999999995658	0.399999999999935	0.39999999999999686	1.1950323257998547	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000008	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.999999999999154	20.000000000002235	36.4186666666666	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	892.6421052631606	39.99999999999856	39.99999999999953	40.0000000000001	9.999999999999996	104.99999999999991	20.00000000000056	351.55999999999943	40.00000000000038	420.00000000000085	40.00000000000637	40.00000000000004	0.0	13.333333333333204	30.000000000000004	9.999999999999998	13.333333333333446	20.000000000000014	20.000000000002093	13.333333333333364
frozenset({'b1991'})	20.000000000000007	19.999999999997478	19.611452282157696	19.999999999999527	20.000000000003038	20.000000000000043	20.000000000001176	20.000000000000167	29.487516087516205	39.99999999999749	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928214	27.650914205351924	84.96893939393975	0.7999999999999932	0.8000000000000262	0.7999999999999532	0.4000000000000027	0.7999999999995658	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000008	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.999999999999154	20.000000000002235	36.689302074912355	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.99999999999856	39.99999999999953	40.0000000000001	9.999999999999996	104.99999999999991	20.00000000000056	355.2690909090903	40.00000000000038	420.00000000000085	40.00000000000637	40.00000000000004	0.0	13.333333333333204	30.000000000000004	9.999999999999998	13.333333333333446	20.000000000000014	20.000000000002093	13.333333333333364
frozenset({'b3907'})	19.999999999999893	20.000000000000124	19.486970954356867	19.999999999999513	20.000000000003016	20.00000000000004	20.00000000000118	20.000000000000167	29.294465894466008	39.99999999999749	19.9999999999996	19.999999999999762	20.000000000004775	20.94297963558415	27.482137834042604	84.40075757575795	0.7999999999999932	0.8000000000000234	0.7999999999999534	0.4000000000000025	0.7999999999995682	0.399999999999935	0.39999999999999686	1.1964137702381596	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000008	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.999999999999154	20.000000000002206	36.446779843707816	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	893.4842105263184	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	353.0872727272721	40.00000000000038	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.333333333333204	30.000000000000004	9.999999999999996	13.333333333333446	20.000000000000014	20.000000000002093	13.333333333333364
frozenset({'b0008'})	19.999999999999893	20.000000000000124	19.611452282157696	19.999999999999513	20.000000000003016	20.00000000000004	20.00000000000118	20.000000000000167	29.487516087516205	39.99999999999749	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928214	27.650914205351924	84.96893939393928	0.7999999999999932	0.8000000000000234	0.7999999999999534	0.4000000000000025	0.7999999999995682	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000008	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.999999999999154	20.000000000002206	36.689302074912355	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	355.2690909090903	40.00000000000038	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.333333333333204	30.000000000000004	9.999999999999996	13.333333333333446	20.000000000000014	20.000000000002093	13.333333333333364
frozenset({'b2687'})	19.999999999999893	20.000000000000124	19.611452282157696	19.999999999999513	20.000000000003016	20.00000000000004	20.00000000000118	20.000000000000167	29.487516087516205	39.99999999999749	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928214	27.650914205351924	84.96893939393928	0.7999999999999932	0.8000000000000234	0.7999999999999534	0.4000000000000025	0.7999999999995682	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000008	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.999999999999154	20.000000000002206	36.689302074912355	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	355.2690909090903	40.00000000000038	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.333333333333204	30.000000000000004	9.999999999999996	13.333333333333446	20.000000000000014	20.000000000002093	13.333333333333364
frozenset({'b2150'})	19.999999999999893	20.000000000000124	19.611452282157696	19.999999999999513	20.000000000003016	20.00000000000004	20.00000000000118	20.000000000000167	29.487516087516205	39.99999999999749	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928214	27.650914205351924	84.96893939393928	0.7999999999999932	0.8000000000000234	0.7999999999999534	0.4000000000000025	0.7999999999995682	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000008	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.999999999999154	20.000000000002206	36.689302074912355	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	355.2690909090903	40.00000000000038	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.333333333333204	30.000000000000004	9.999999999999996	13.333333333333446	20.000000000000014	20.000000000002093	13.333333333333364
frozenset({'b4230'})	19.999999999999893	20.000000000000124	19.611452282157696	19.999999999999513	20.000000000003016	20.00000000000004	20.00000000000118	20.000000000000167	29.487516087516205	39.99999999999749	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928214	27.650914205351924	84.96893939393928	0.7999999999999932	0.8000000000000234	0.7999999999999534	0.4000000000000025	0.7999999999995682	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000008	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.999999999999154	20.000000000002206	36.689302074912355	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	355.2690909090903	40.00000000000038	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.333333333333204	30.000000000000004	9.999999999999996	13.333333333333446	20.000000000000014	20.000000000002093	13.333333333333364
frozenset({'b1276'})	19.999999999999893	20.000000000000124	19.611452282157696	19.999999999999513	20.000000000003016	20.00000000000004	20.00000000000118	20.000000000000167	29.487516087516205	39.99999999999749	19.9999999999996	19.999999999999762	20.000000000004775	21.071596998928214	27.650914205351924	84.96893939393928	0.7999999999999932	0.8000000000000234	0.7999999999999534	0.4000000000000025	0.7999999999995682	0.399999999999935	0.39999999999999686	1.2038735702050052	0.7999999999999917	-7.664751401621102e-15	-1.8729449665323913e-14	-3.065643577181347e-14	-1.1816960438854189e-14	-2.4380002546263368e-14	-1.7727518593569186e-12	-2.1829168058343608e-14	55.00000000000008	20.00000000000016	20.000000000000234	20.00000000000052	19.99999999999941	19.999999999999154	20.000000000002206	36.689302074912355	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	355.2690909090903	40.00000000000038	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.333333333333204	30.000000000000004	9.999999999999996	13.333333333333446	20.000000000000014	20.000000000002093	13.333333333333364
frozenset({'b1602'})	19.99999999999911	20.00000000000011	18.70375099760572	19.361488273673086	20.000000000000757	20.000000000000504	20.00000000000399	19.999999999999584	27.721553207176193	39.99999999999905	20.00000000000119	19.99999999999994	19.999999999999588	20.583094166925225	26.930253209519286	78.63176638176648	0.8000000000000013	0.7999999999999933	0.799999999999662	0.4000000000001158	0.7999999999999892	0.40000000000000085	0.39999999999999786	1.1175577271355268	0.7999999999999954	-9.301301526750205e-15	3.204283445876538e-17	-4.852372826707329e-15	-2.742229892062837e-14	-2.620547506303692e-15	-4.8327991525279985e-12	-1.0773400355162618e-14	55.00000000000008	19.999999999999616	20.000000000000004	20.00000000000047	20.000000000000032	19.999999999999154	20.000000000002206	36.23212896053356	20.000000000000007	19.99999999999987	20.000000000000032	19.999999999999787	20.00000000000002	20.00000000000011	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	351.92293577981684	40.00000000000007	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.33333333333323	30.000000000000004	9.999999999999964	13.333333333333446	20.000000000000014	20.000000000002093	13.333333333333364
frozenset({'b1207'})	19.99999999999911	20.00000000000011	19.611452282157575	20.000000000000952	20.000000000000757	20.000000000000504	20.00000000000399	19.999999999999584	29.487516087516116	39.99999999999905	20.00000000000119	19.99999999999994	19.999999999999588	21.071596998928197	27.650914205344282	84.96893939393945	0.8000000000000013	0.7999999999999933	0.799999999999662	0.4000000000001158	0.7999999999999892	0.40000000000000085	0.39999999999999786	1.2038735702050085	0.7999999999999954	-1.127635908684571e-14	3.204283445876538e-17	-4.25775144882461e-15	-2.742229892062837e-14	-2.00103052989922e-15	-4.8327991525279985e-12	-1.0773400355162618e-14	55.00000000000008	19.999999999999616	20.000000000000004	20.00000000000056	20.000000000000018	19.999999999999154	20.000000000002206	36.68930207491237	20.000000000000007	19.99999999999987	19.99999999999877	19.999999999999787	20.00000000000002	20.000000000000075	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	355.2690909090912	39.99999999999973	420.000000000001	40.00000000000637	40.00000000000004	0.0	0.0	30.000000000000004	9.99999999999992	13.333333333333556	20.000000000000046	20.000000000002093	13.333333333333416
frozenset({'b2530'})	19.99999999999911	20.00000000000011	19.611452282157575	20.000000000000952	20.000000000000757	20.000000000000504	20.00000000000399	19.999999999999584	29.487516087516116	39.99999999999905	20.00000000000119	19.99999999999994	19.999999999999588	21.071596998928197	27.650914205344282	84.96893939393945	0.8000000000000013	0.7999999999999933	0.799999999999662	0.4000000000001158	0.7999999999999892	0.40000000000000085	0.39999999999999786	1.2038735702050085	0.7999999999999954	-1.127635908684571e-14	3.204283445876538e-17	-4.25775144882461e-15	-2.742229892062837e-14	-2.00103052989922e-15	-4.8327991525279985e-12	-1.0773400355162618e-14	55.00000000000008	19.999999999999616	20.000000000000004	20.00000000000056	20.000000000000018	19.999999999999154	20.000000000002206	36.68930207491237	20.000000000000007	19.99999999999987	19.99999999999877	19.999999999999787	20.00000000000002	20.000000000000075	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	355.2690909090912	39.99999999999973	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.333333333333483	30.000000000000004	9.99999999999992	13.333333333333556	20.000000000000046	20.000000000002093	13.333333333333416
frozenset({'b3994'})	19.99999999999911	20.00000000000011	19.611452282157575	20.000000000000952	20.000000000000757	20.000000000000504	20.00000000000399	19.999999999999584	29.487516087516116	39.99999999999905	20.00000000000119	19.99999999999994	19.999999999999588	21.071596998928197	27.650914205344282	84.96893939393945	0.8000000000000013	0.7999999999999933	0.799999999999662	0.4000000000001158	0.7999999999999892	0.40000000000000085	0.39999999999999786	1.2038735702050085	0.7999999999999954	-1.127635908684571e-14	3.204283445876538e-17	-4.25775144882461e-15	-2.742229892062837e-14	-2.00103052989922e-15	-4.8327991525279985e-12	-1.0773400355162618e-14	55.00000000000008	19.999999999999616	20.000000000000004	20.00000000000056	20.000000000000018	19.999999999999154	20.000000000002206	36.68930207491237	20.000000000000007	19.99999999999987	19.99999999999877	19.999999999999787	20.00000000000002	20.000000000000075	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	355.2690909090912	39.99999999999973	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.333333333333483	30.000000000000004	9.99999999999992	13.333333333333556	20.000000000000046	20.000000000002093	13.333333333333416
frozenset({'b1603'})	19.99999999999911	20.00000000000011	18.703750997605685	19.361488273673128	20.000000000000757	20.000000000000504	20.00000000000399	19.999999999999584	27.72155320717614	39.99999999999905	20.00000000000119	19.99999999999994	19.999999999999588	20.583094166925257	26.930253209519343	78.63176638176684	0.8000000000000013	0.7999999999999933	0.799999999999662	0.4000000000001158	0.7999999999999892	0.40000000000000085	0.39999999999999786	1.1175577271355255	0.7999999999999954	-1.127635908684571e-14	3.204283445876538e-17	-4.25775144882461e-15	-2.742229892062837e-14	-2.00103052989922e-15	-4.8327991525279985e-12	-1.0773400355162618e-14	55.00000000000008	19.999999999999616	20.000000000000004	20.00000000000056	20.000000000000018	19.999999999999154	20.000000000002206	36.23212896053365	20.000000000000007	19.99999999999987	19.99999999999877	19.999999999999787	20.00000000000002	20.000000000000075	899.8000000000026	39.999999999998664	39.99999999999953	40.00000000000906	9.999999999999996	104.99999999999991	20.000000000000643	351.9229357798161	39.99999999999973	420.000000000001	40.00000000000637	40.00000000000004	0.0	13.333333333333483	30.000000000000004	9.99999999999992	13.333333333333556	20.000000000000046	20.000000000002093	13.333333333333416
