ids	5mthf_c	accoa_c	ala__L_c	amp_c	arg__L_c	asn__L_c	asp__L_c	atp_c	clpn_EC_c	coa_c	ctp_c	cys__L_c	datp_c	dctp_c	dgtp_c	dttp_c	fad_c	gln__L_c	glu__L_c	gly_c	glycogen_c	gtp_c	h2o_c	his__L_c	ile__L_c	leu__L_c	lps_EC_c	lys__L_c	met__L_c	nad_c	nadh_c	nadp_c	nadph_c	pe_EC_c	peptido_EC_c	pg_EC_c	phe__L_c	pro__L_c	ps_EC_c	ptrc_c	ser__L_c	spmd_c	succoa_c	thr__L_c	trp__L_c	tyr__L_c	udpg_c	utp_c	val__L_c
frozenset({'b0180'})	91.48438634713139	13.333333333333055	420.0	40.000000000000796	105.00000000000001	209.99999999999966	420.00000000000017	13.333333333333567	-4.3205979278081915e-16	13.333333333333163	13.33333333333339	20.0	13.333333333333366	13.33333333333382	13.333333333333393	13.333333333332222	19.999999999999975	210.0	420.0000000000005	419.99999999907124	429.43373493975895	13.333333333333039	1000.0	150.0000000000001	430.0000000000005	440.00000000000347	12.95527747551687	230.00000000000003	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	5.116976017638948e-17	54.99999999999999	3.532976201747468e-17	287.8968085106386	420.0000000000008	0.0	210.00000000000026	420.00000000000097	150.00000000000023	13.333333333333554	419.99999999999994	201.81229124916516	275.2010152284275	20.000000000002064	13.333333333334753	430.0000000000007
frozenset({'b3115'})	91.48438634713139	13.333333333333055	420.0	40.000000000000796	105.00000000000001	209.99999999999966	420.00000000000017	13.333333333333567	0.39999999999999586	13.333333333333163	13.33333333333339	20.0	13.333333333333366	13.33333333333382	13.333333333333393	13.333333333332222	19.999999999999975	210.0	420.0000000000005	419.99999999907124	429.43373493975895	13.333333333333039	1000.0	150.0000000000001	430.0000000000005	440.00000000000347	12.95527747551687	230.00000000000003	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.8000000000000488	54.99999999999999	0.8000000000000317	287.8968085106386	420.0000000000008	0.7999999999999413	210.00000000000026	420.00000000000097	150.00000000000023	13.333333333333554	419.99999999999994	201.81229124916516	275.2010152284275	20.000000000002064	13.333333333334753	430.0000000000007
frozenset({'b3460'})	91.48438634713139	13.333333333333055	420.0	40.000000000000796	105.0	209.99999999999966	420.00000000000017	13.333333333333515	0.39999999999999586	13.333333333333194	13.333333333333425	20.0	13.333333333333384	13.33333333333382	13.333333333333393	13.333333333331964	19.999999999999975	210.00000000000003	420.0000000000005	419.99999999907124	429.43373493975895	13.33333333333313	1000.0	150.0000000000001	430.0000000000005	440.00000000000347	12.95527747551687	230.00000000000003	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.8000000000000488	54.99999999999999	0.8000000000000317	287.8968085106386	420.0000000000008	0.7999999999999413	210.00000000000117	420.00000000000034	150.00000000000023	13.333333333333481	419.99999999999994	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b2038'})	91.48438634713139	13.333333333333055	420.0	40.000000000000796	105.0	209.99999999999966	420.00000000000017	13.333333333333515	0.39999999999999586	13.333333333333194	13.333333333333425	20.0	13.333333333333384	13.33333333333382	13.333333333333393	13.333333333331964	19.999999999999975	210.00000000000003	420.0000000000005	419.99999999907124	429.43373493975895	13.33333333333313	1000.0	150.0000000000001	430.0000000000005	440.00000000000347	12.95527747551687	230.00000000000003	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.8000000000000488	54.99999999999999	0.8000000000000317	287.8968085106386	420.0000000000008	0.7999999999999413	210.00000000000117	420.00000000000034	150.00000000000023	13.333333333333481	419.99999999999994	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b0114'})	87.13673758865195	13.333333333333512	420.0	40.00000000000008	105.00000000000004	209.9999999999999	419.9999999999985	13.333333333333426	0.39999999999999536	13.333333333333306	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.00000000000008	209.99999999999952	420.0000000000005	419.999999999982	414.5324074074086	13.333333333333295	1000.0	150.00000000000009	430.00000000000017	440.00000000000347	12.372227952552844	230.00000000000003	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.8000000000000488	54.99999999999999	0.8000000000000317	287.8968085106386	420.0000000000008	0.7999999999999413	210.00000000000117	420.00000000000034	145.04924623115585	13.333333333333558	410.182475158084	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b0134'})	91.48438634713078	10.000000000000306	420.0	40.00000000000008	105.00000000000004	209.9999999999999	419.9999999999985	13.333333333333426	0.39999999999999536	10.000000000000009	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.00000000000008	209.99999999999952	420.0000000000005	419.999999999982	429.4337349397627	13.333333333333295	1000.0	150.00000000000009	430.00000000000017	440.00000000000347	12.955277475516853	230.00000000000003	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.8000000000000488	54.99999999999999	0.8000000000000317	287.8968085106386	420.0000000000008	0.7999999999999413	210.00000000000117	420.00000000000034	150.00000000000009	10.000000000000005	419.9999999999936	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b4229'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.9999999999999	419.9999999999985	13.333333333333426	0.39999999999999536	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.00000000000008	209.99999999999952	420.0000000000005	419.999999999982	429.4337349397627	13.333333333333295	1000.0	150.00000000000009	430.00000000000017	440.00000000000347	12.955277475516853	230.00000000000003	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.8000000000000488	54.99999999999999	0.8000000000000317	287.8968085106386	420.0000000000008	0.7999999999999413	210.00000000000117	420.00000000000034	150.00000000000009	13.333333333333552	419.9999999999936	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b4132'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.9999999999987	13.333333333333426	0.39999999999999536	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.00000000000008	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333295	1000.0	150.00000000000009	430.00000000000017	440.00000000000347	12.955277475516853	230.00000000000003	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.8000000000000488	55.00000000000005	0.8000000000000317	287.8968085106386	420.0000000000008	0.7999999999999413	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333552	419.99999999999085	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b3018'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.9999999999987	13.333333333333426	0.0	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.00000000000008	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333295	1000.0	150.00000000000009	430.00000000000017	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	2.8048762584547896e-16	55.00000000000005	1.1712779091681221e-11	287.8968085106386	420.0000000000008	1.279438965537309e-15	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333822	419.99999999999085	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b2025'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.9999999999987	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.00000000000008	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333295	1000.0	10.000000000000181	430.00000000000017	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999182	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.799999999999991	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333822	419.99999999999085	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b1852'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333295	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999182	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333822	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b3457'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.000000000000604	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999182	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b3642'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b1704'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b0125'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b3821'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b3835'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b0521'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b2935'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b1711'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b2965'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000053	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b1277'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	-7.790479262539124e-14	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b0425'})	91.48438634713078	13.333333333333435	420.0	40.00000000000008	105.00000000000004	209.99999999999991	419.99999999999955	13.333333333333426	0.3999999999999571	13.333333333333252	13.333333333333343	20.0	13.333333333333734	13.333333333333355	13.333333333333378	13.333333333333366	20.000000000000117	209.99999999999952	419.9999999999999	419.99999999999983	429.4337349397627	13.333333333333318	1000.0	150.00000000000026	430.0000000000138	440.00000000000347	12.955277475516853	229.99999999999994	30.0	30.00000000000059	29.999999999999464	19.999999999999822	19.999999999999652	0.7999999999999176	55.00000000000005	0.8000000000000301	287.8968085106386	420.0000000000008	0.8000000000000147	210.00000000000117	420.0000000000002	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916516	275.2010152284275	20.000000000002053	13.333333333334746	430.0000000000007
frozenset({'b3738'})	91.33013972055825	13.333333333333174	420.0	40.00000000000007	105.00000000000001	209.99999999999991	419.99999999999994	13.333333333312034	0.3999999999999953	13.333333333333252	13.333333333333343	20.000000000000703	13.333333333332847	13.333333333333366	13.333333333333378	13.333333333333353	20.000000000000117	209.99999999999952	420.0	419.99999999999983	416.2057971014492	13.33333333333353	1000.0	150.00000000000026	416.53076923076964	439.9999999999997	12.777226027397237	230.0000000000049	30.00000000000002	30.00000000000024	29.99999999999997	19.99999999999944	20.0	0.7999999999999452	55.0000000000001	0.8000000000000049	282.89779346867056	420.0000000000001	0.7999999999999713	209.99999999999986	420.0	149.02538975501122	13.333333333333826	420.0000000000008	200.07818181818195	271.40465116281064	20.000000000000043	13.33333333333291	429.9999999999994
frozenset({'b3600'})	90.50399419026805	13.333333333333174	419.9999999999998	40.000000000000064	105.00000000000001	209.99999999999991	419.99999999999994	13.333333333312034	0.3999999999999949	13.333333333333252	13.333333333333343	20.000000000000703	13.333333333332847	13.333333333333366	13.333333333333378	13.333333333333353	20.000000000000117	209.99999999999952	419.99999999999966	420.0	423.8915662650602	13.33333333333353	1000.0	150.00000000000014	429.9999999999978	439.99999999999994	12.808378672470045	230.00000000000412	30.0	30.00000000000029	29.99999999999997	19.99999999999944	20.0	0.7999999999999452	55.000000000000114	0.8000000000000049	284.8648936170315	419.99999999999994	0.7999999999999713	209.99999999999986	419.99999999999994	149.29518987341785	13.333333333333826	417.35419173686375	199.90848363393462	272.3076142132059	20.00000000000004	13.333333333332808	429.99999999999955
frozenset({'b2414'})	91.48438634713115	13.333333333333174	419.9999999999998	40.000000000000064	105.00000000000001	209.99999999999991	419.99999999999994	13.333333333312034	0.3999999999999949	13.333333333333252	13.333333333333343	20.000000000000703	13.333333333332847	13.333333333333366	13.333333333333378	13.333333333333353	20.000000000000117	209.99999999999952	419.99999999999966	420.0	429.4337349397589	13.33333333333353	1000.0	150.00000000000014	429.9999999999978	439.99999999999994	12.955277475516832	230.00000000000412	30.0	30.00000000000029	29.99999999999997	19.99999999999944	20.0	0.7999999999999452	55.000000000000114	0.8000000000000049	287.89680851064895	419.99999999999994	0.7999999999999713	209.99999999999986	419.99999999999994	150.00000000000009	13.333333333333826	420.00000000000057	201.8122912491651	275.20101522843413	20.00000000000004	13.333333333332808	429.99999999999955
frozenset({'b2663'})	91.48438634713115	13.333333333333174	419.9999999999997	40.000000000000064	104.99999999999999	209.9999999999999	419.99999999999994	13.333333333312034	0.3999999999999947	13.333333333333252	13.333333333333343	20.000000000000703	13.333333333332847	13.333333333333366	13.333333333333378	13.333333333333353	20.000000000000117	209.99999999999974	420.0	420.00000000635526	429.4337349397589	13.333333333333593	1000.0	150.00000000000023	429.999999999999	439.99999999999994	12.955277475516832	230.00000000000412	30.0	30.00000000000029	29.99999999999997	19.99999999999944	20.0	0.7999999999999452	55.00000000000008	0.8000000000000049	287.89680851064895	419.99999999999994	0.7999999999999713	209.99999999999986	419.9999999999997	150.00000000000009	13.333333333333826	420.00000000000057	201.81229124916456	275.20101522843413	20.00000000000004	13.333333333332808	429.9999999999996
frozenset({'b3161'})	91.26652142338332	13.333333333333217	410.0	40.000000000000064	102.49999999999999	204.9999999999999	409.99999999999994	13.333333333312034	0.3999999999999947	13.333333333333238	13.333333333333343	20.000000000001126	13.333333333333258	13.333333333333366	13.333333333333378	13.333333333333293	20.000000000000117	204.99999999999977	410.0000000000001	410.0000000063445	428.3882352941176	13.333333333333236	1000.0	146.6666666666667	419.999999999999	430.00000000000017	12.922633297061992	225.00000000000455	30.0	30.00000000000029	29.99999999999997	20.00000000000018	19.99999999999999	0.7999999999999458	53.75000000000007	0.8000000000000054	286.620212765968	409.9999999999996	0.7999999999999694	204.99999999999983	409.99999999999983	146.66666666666683	13.333333333333826	410.0000000000005	193.0748162992648	273.98274111675954	20.000000000000036	13.333333333332808	419.99999999999955
frozenset({'b2280'})	90.72820512820516	13.333333333333188	419.99999999999994	40.00000000000008	104.99999999999999	209.9999999999999	419.99999999999994	13.333333333312034	0.39999999999999497	13.333333333333238	13.333333333333343	20.000000000001126	13.333333333333258	13.333333333333366	13.333333333333378	13.333333333333293	20.000000000000117	209.99999999999972	420.0000000000005	419.9999999999992	421.7411764705883	13.33333333333319	1000.0	150.00000000000006	429.999999999999	440.0000000000001	12.72513601741024	230.00000000000077	30.00000000000001	30.000000000000274	29.99999999999997	20.00000000000018	19.99999999999999	0.7999999999999442	55.00000000000011	0.800000000000001	285.12021276595755	420.0000000000013	0.799999999999939	209.99999999999986	420.00000000000375	145.57263157894758	13.333333333333295	412.4463768115941	199.27115384615377	272.5512690355414	20.00000000000021	13.333333333333663	429.99999999999983
frozenset({'b0639'})	91.48438634713158	13.333333333333188	419.99999999999994	40.00000000000008	104.99999999999999	209.9999999999999	419.99999999999994	13.333333333312034	0.39999999999999497	13.333333333333238	13.333333333333343	20.000000000001126	13.333333333333258	13.333333333333366	13.333333333333378	13.333333333333293	20.000000000000117	209.99999999999972	420.0000000000005	419.9999999999992	429.43373493975884	13.33333333333319	1000.0	150.00000000000006	429.999999999999	440.0000000000001	12.955277475516878	230.00000000000077	30.00000000000001	1.6475046094868834e-14	-4.22388368084557e-15	4.7289851459007075e-14	-1.294990434565655e-13	0.7999999999999442	55.00000000000011	0.800000000000001	287.89680851063844	420.0000000000013	0.799999999999939	209.99999999999986	420.00000000000375	150.0000000000007	13.333333333333295	419.99999999999994	201.81229124916547	275.2010152284343	20.00000000000021	13.333333333333663	429.99999999999983
frozenset({'b2458'})	91.48438634713158	13.333333333333188	419.99999999999994	40.00000000000008	104.99999999999999	209.9999999999999	419.99999999999994	13.333333333312034	0.39999999999999497	13.333333333333238	13.333333333333343	20.000000000001126	13.333333333333258	13.333333333333366	13.333333333333378	13.333333333333293	20.000000000000117	209.99999999999972	420.0000000000005	419.9999999999992	429.43373493975884	13.33333333333319	1000.0	150.00000000000006	429.999999999999	440.0000000000001	12.955277475516878	230.00000000000077	30.00000000000001	30.00000000000016	29.99999999999975	20.00000000000004	20.000000000000007	0.7999999999999442	55.00000000000011	0.800000000000001	287.89680851063844	420.0000000000013	0.799999999999939	209.99999999999986	420.00000000000375	150.0000000000007	13.333333333333295	419.99999999999994	201.81229124916547	275.2010152284343	20.00000000000021	13.333333333333663	429.99999999999983
frozenset({'b3774'})	91.48438634713196	13.333333333333927	419.99999999999926	39.99999999999868	104.99999999999993	209.99999999999991	419.99999999999915	13.3333333333334	0.39999999999997965	13.333333333335146	13.333333333335442	20.00000000000003	13.333333333333377	13.33333333333336	13.333333333333366	13.333333333333362	19.99999999999993	210.00000000000009	420.00000000000165	420.0000000000027	429.43373493975895	13.333333333333355	1000.0	149.99999999999977	9.999999999999998	20.000000000000004	12.955277475516874	229.99999999999972	30.000000000000007	29.999999999999694	29.999999999999687	19.999999999999783	19.999999999999783	0.7999999999999263	55.00000000000006	0.8000000000000065	287.89680851063844	419.99999999999903	0.8000000000000583	210.00000000000006	420.00000000000034	149.99999999999974	13.33333333333392	419.99999999999966	201.81229124916518	275.2010152284275	20.000000000002377	13.333333333334979	9.99999999999998
frozenset({'b3124'})	91.48438634713196	13.333333333333927	419.99999999999926	39.99999999999868	104.99999999999993	209.99999999999991	419.99999999999915	13.3333333333334	0.39999999999997965	13.333333333335146	13.333333333335442	20.00000000000003	13.333333333333377	13.33333333333336	13.333333333333366	13.333333333333362	19.99999999999993	210.00000000000009	420.00000000000165	420.0000000000027	429.43373493975895	13.333333333333355	1000.0	149.99999999999977	430.0000000000007	440.0000000000003	12.955277475516874	229.99999999999972	30.000000000000007	29.999999999999694	29.999999999999687	19.999999999999783	19.999999999999783	0.7999999999999263	55.00000000000006	0.8000000000000065	287.89680851063844	419.99999999999903	0.8000000000000583	210.00000000000006	420.00000000000034	149.99999999999974	13.33333333333392	419.99999999999966	201.81229124916518	275.2010152284275	20.000000000002377	13.333333333334979	430.0000000000001
frozenset({'b0415'})	91.48438634713196	13.333333333333927	419.99999999999926	39.99999999999868	104.99999999999993	209.99999999999991	419.99999999999915	13.3333333333334	0.39999999999997965	13.333333333335146	13.333333333335442	20.00000000000003	13.333333333333377	13.33333333333336	13.333333333333366	13.333333333333362	0.0	210.00000000000009	420.00000000000165	420.0000000000027	429.43373493975895	13.333333333333355	1000.0	149.99999999999977	430.0000000000007	440.0000000000003	12.955277475516874	229.99999999999972	30.000000000000007	29.999999999999694	29.999999999999687	19.999999999999783	19.999999999999783	0.7999999999999263	55.00000000000006	0.8000000000000065	287.89680851063844	419.99999999999903	0.8000000000000583	210.00000000000006	420.00000000000034	149.99999999999974	13.33333333333392	419.99999999999966	201.81229124916518	275.2010152284275	20.000000000002377	13.333333333334979	430.0000000000001
