ids	5mthf_c	accoa_c	ala__L_c	amp_c	arg__L_c	asn__L_c	asp__L_c	atp_c	clpn_EC_c	coa_c	ctp_c	cys__L_c	datp_c	dctp_c	dgtp_c	dttp_c	fad_c	gln__L_c	glu__L_c	gly_c	glycogen_c	gtp_c	h2o_c	his__L_c	ile__L_c	leu__L_c	lps_EC_c	lys__L_c	met__L_c	nad_c	nadh_c	nadp_c	nadph_c	pe_EC_c	peptido_EC_c	pg_EC_c	phe__L_c	pro__L_c	ps_EC_c	ptrc_c	ser__L_c	spmd_c	succoa_c	thr__L_c	trp__L_c	tyr__L_c	udpg_c	utp_c	val__L_c
frozenset({'b0085'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.99999999999966	420.0000000000018	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.00000000000014	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	-3.715785341957875e-14	0.7999999999999915	287.8968085106378	420.00000000000074	0.7999999999999448	210.00000000000017	419.99999999999943	150.00000000000006	13.333333333333947	420.0000000000007	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b0171'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.00000000000014	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	420.00000000000074	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b1854'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.00000000000014	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	420.00000000000074	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b3212'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.0000000000002	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	420.00000000000074	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b3112'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.0000000000002	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	420.00000000000074	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b0386'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.0000000000002	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	10.0	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b0485'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.0000000000002	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000008	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	419.99999999999994	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b1638'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.0000000000002	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000001	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	419.99999999999994	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b2040'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.955277475516874	230.0000000000002	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000001	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	419.99999999999994	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b0096'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	0.0	230.0000000000002	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000001	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	419.99999999999994	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b2976'})	91.48438634713169	13.33333333333339	420.0	39.99999999999986	104.99999999999993	209.99999999999997	419.9999999999999	13.333333333333309	0.4000000000000255	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.99999999999984	210.0	419.9999999999996	420.0000000000019	429.43373493975866	13.3333333333311	1000.0	150.00000000000026	429.9999999999997	439.99999999999994	12.95527747551688	230.0000000000002	29.99999999999999	29.999999999999467	29.999999999999833	20.00000000000001	20.00000000000008	0.8000000000000305	54.999999999999936	0.7999999999999915	287.8968085106378	419.99999999999994	0.7999999999999448	209.9999999999999	419.99999999999994	150.00000000000006	13.333333333333947	420.00000000000034	201.81229124916507	275.201015228425	19.99999999999971	13.333333333333323	430.0000000000002
frozenset({'b0758'})	86.5063103192282	13.33333333333339	420.0	39.99999999999986	104.9999999999999	209.99999999999997	419.99999999999994	13.333333333333309	0.4000000000000004	13.333333333334185	13.33333333333332	20.0	13.333333333333485	13.333333333333753	13.333333333333366	13.333333333333286	19.999999999999716	209.99999999999997	419.9999999999995	419.99999999999886	402.80722891566245	13.3333333333311	1000.0	150.00000000000028	413.1499999999992	439.99999999999994	12.220783460282927	229.99999999999972	29.99999999999972	29.999999999999467	29.999999999999833	20.00000000000001	20.00000000000008	0.8000000000002926	55.00000000000006	0.8000000000000511	271.3010638297868	420.0000000000001	0.800000000000071	209.9999999999999	420.0	144.7382278481013	13.333333333333947	406.3833833833836	191.25641025641025	259.3634517766489	19.99999999999971	13.333333333333323	430.00000000000034
